,dateId,count,B_AXIS_CURR
9024,17,1467.0,-1.7204
9025,17,1468.0,-1.8564
9026,17,1469.0,3.5632
9027,17,1470.0,8.350399999999999
9028,17,1471.0,13.1444
9029,17,1472.0,14.2664
9030,17,1473.0,14.755999999999998
9031,17,1474.0,14.6948
9032,17,1475.0,15.3204
9033,17,1476.0,14.844399999999998
9034,17,1477.0,16.2044
9035,17,1478.0,15.6876
9036,17,1479.0,13.6612
9037,17,1480.0,10.7032
9038,17,1481.0,9.0372
9039,17,1482.0,7.582
9040,17,1483.0,6.46
9041,17,1484.0,4.4472
9042,17,1485.0,6.296799999999999
9043,17,1486.0,7.6704
9044,17,1487.0,9.4452
9045,17,1488.0,4.4472
9046,17,1489.0,4.0324
9047,17,1490.0,-1.394
9048,17,1491.0,-0.85
9049,17,1492.0,-0.6392
9050,17,1493.0,-1.258
9051,17,1494.0,-0.374
9052,17,1495.0,-0.1224
9053,17,1496.0,-2.1896
9054,17,1497.0,-2.9036
9055,17,1498.0,-1.8496
9056,17,1499.0,-0.5916
9057,17,1500.0,2.7336
9058,17,1501.0,3.1212
9059,17,1502.0,3.2708
9060,17,1503.0,3.3796
9061,17,1504.0,3.4204
9062,17,1505.0,3.4544
9063,17,1506.0,3.5496
9064,17,1507.0,2.6656
9065,17,1508.0,2.1624
9066,17,1509.0,2.278
9067,17,1510.0,2.2372
9068,17,1511.0,2.3052
9069,17,1512.0,2.3528
9070,17,1513.0,2.4004
9071,17,1514.0,2.3324
9072,17,1515.0,2.414
9073,17,1516.0,2.618
9074,17,1517.0,2.4752
9075,17,1518.0,2.4004
9076,17,1519.0,2.5908
9077,17,1520.0,2.686
9078,17,1521.0,2.5636
9079,17,1522.0,2.482
9080,17,1523.0,2.7268
9081,17,1524.0,2.7812
9082,17,1525.0,2.652
9083,17,1526.0,2.5908
9084,17,1527.0,2.7812
9085,17,1528.0,2.7064
9086,17,1529.0,2.5636
9087,17,1530.0,2.6724
9088,17,1531.0,2.8764
9089,17,1532.0,2.8016
9090,17,1533.0,2.5976
9091,17,1534.0,2.7472
9092,17,1535.0,2.8356
9093,17,1536.0,2.686
9094,17,1537.0,2.6452
9095,17,1538.0,2.7812
9096,17,1539.0,2.7948
9097,17,1540.0,2.7064
9098,17,1541.0,2.7336
9099,17,1542.0,2.8424
9100,17,1543.0,2.8424
9101,17,1544.0,-9.112
9102,17,1545.0,-13.2736
9103,17,1546.0,-13.7292
9104,17,1547.0,-13.5592
9105,17,1548.0,-15.6468
9106,17,1549.0,-16.0004
9107,17,1550.0,-17.2992
9108,17,1551.0,-15.5788
9109,17,1552.0,-15.9528
9110,17,1553.0,-14.9668
9111,17,1554.0,-11.7028
9112,17,1555.0,-10.574
9113,17,1556.0,-10.9684
9114,17,1557.0,-10.472
9115,17,1558.0,-6.521199999999999
9116,17,1559.0,-9.5064
9117,17,1560.0,-5.562399999999999
9118,17,1561.0,-6.813599999999999
9119,17,1562.0,-7.167199999999999
9120,17,1563.0,-3.8828
9121,17,1564.0,-0.0679999999999999
9122,17,1565.0,1.36
9123,17,1566.0,2.5024
9124,17,1567.0,1.4551999999999998
9125,17,1568.0,2.822
9126,17,1569.0,1.2784
9127,17,1570.0,1.7204
9128,17,1571.0,2.8628
9129,17,1572.0,4.0664
9130,17,1573.0,3.23
9131,17,1574.0,0.1291999999999999
9132,17,1575.0,-2.7608
9133,17,1576.0,-2.1352
9134,17,1577.0,-2.1216
9135,17,1578.0,-1.5368
9136,17,1579.0,-1.7408
9137,17,1580.0,-1.9788
9138,17,1581.0,-1.9924
9139,17,1582.0,-2.1012
9140,17,1583.0,-2.0264
9141,17,1584.0,-1.9516
9142,17,1585.0,-1.9108
9143,17,1586.0,-1.8972
9144,17,1587.0,-1.8088
9145,17,1588.0,-1.8156
9146,17,1589.0,-1.802
9147,17,1590.0,-1.8156
9148,17,1591.0,-1.7544
9149,17,1592.0,-1.7884
9150,17,1593.0,-1.8088
9151,17,1594.0,-1.7952
9152,17,1595.0,-1.8156
9153,17,1596.0,-1.7612
9154,17,1597.0,-1.8224
9155,17,1598.0,-1.7612
9156,17,1599.0,-1.7952
9157,17,1600.0,-1.7884
9158,17,1601.0,-1.8156
9159,17,1602.0,-1.802
9160,17,1603.0,-1.7748
9161,17,1604.0,-1.7952
9162,17,1605.0,-1.802
9163,17,1606.0,-1.836
9164,17,1607.0,-1.8496
9165,17,1608.0,-1.7884
9166,17,1609.0,-1.7884
9167,17,1610.0,-1.8156
9168,17,1611.0,-1.7408
9169,17,1612.0,-1.8156
9170,17,1613.0,-1.7544
9171,17,1614.0,-1.7952
9172,17,1615.0,-1.7204
9173,17,1616.0,-1.7475999999999998
9174,17,1617.0,-1.7544
9175,17,1618.0,-1.7612
9176,17,1619.0,-1.7884
9177,17,1620.0,4.624
9178,17,1621.0,10.2748
9179,17,1622.0,12.6888
9180,17,1623.0,14.1168
9181,17,1624.0,14.484
9182,17,1625.0,14.8716
9183,17,1626.0,15.6332
9184,17,1627.0,15.266
9185,17,1628.0,16.020799999999998
9186,17,1629.0,15.796399999999998
9187,17,1630.0,6.0452
9188,17,1631.0,2.346
9189,17,1632.0,-1.2784
9190,17,1633.0,-1.7
9191,17,1634.0,-0.6392
9192,17,1635.0,-1.87
9193,17,1636.0,-2.1896
9194,17,1637.0,-3.1212
9195,17,1638.0,-3.298
9196,17,1639.0,-4.0392
9197,17,1640.0,-1.3872
9198,17,1641.0,1.3396
9199,17,1642.0,1.4824
9200,17,1643.0,1.632
9201,17,1644.0,2.448
9202,17,1645.0,2.5976
9203,18,1135.0,0.6731999999999999
9204,18,1136.0,0.7071999999999999
9205,18,1137.0,0.7819999999999999
9206,18,1138.0,1.02
9207,18,1139.0,1.0608
9208,18,1140.0,1.0472
9209,18,1141.0,1.0064
9210,18,1142.0,0.986
9211,18,1143.0,0.8228
9212,18,1144.0,0.8772
9213,18,1145.0,0.9044
9214,18,1146.0,0.8772
9215,18,1147.0,0.9928
9216,18,1148.0,0.8976
9217,18,1149.0,0.0951999999999999
9218,18,1150.0,-0.306
9219,18,1151.0,-0.2788
9220,18,1152.0,0.3127999999999999
9221,18,1153.0,0.9656
9222,18,1154.0,1.4076
9223,18,1155.0,1.7679999999999998
9224,18,1156.0,2.0196
9225,18,1157.0,2.142
9226,18,1158.0,2.346
9227,18,1159.0,2.346
9228,18,1160.0,2.3528
9229,18,1161.0,2.3664
9230,18,1162.0,2.3868
9231,18,1163.0,2.3868
9232,18,1164.0,2.4004
9233,18,1165.0,2.448
9234,18,1166.0,2.3528
9235,18,1167.0,2.3936
9236,18,1168.0,2.3256
9237,18,1169.0,2.4208
9238,18,1170.0,2.3868
9239,18,1171.0,2.3324
9240,18,1172.0,2.3256
9241,18,1173.0,2.3392
9242,18,1174.0,2.4072
9243,18,1175.0,2.2916
9244,18,1176.0,2.3528
9245,18,1177.0,6.650399999999999
9246,18,1178.0,10.7032
9247,18,1179.0,13.0152
9248,18,1180.0,14.5044
9249,18,1181.0,14.7424
9250,18,1182.0,14.3344
9251,18,1183.0,15.572
9252,18,1184.0,15.3204
9253,18,1185.0,17.3264
9254,18,1186.0,16.5104
9255,18,1187.0,9.6968
9256,18,1188.0,3.0668
9257,18,1189.0,-0.1291999999999999
9258,18,1190.0,-1.5299999999999998
9259,18,1191.0,-0.748
9260,18,1192.0,-0.6731999999999999
9261,18,1193.0,-1.3803999999999998
9262,18,1194.0,-1.6796
9263,18,1195.0,-1.9652
9264,18,1196.0,-2.3596
9265,18,1197.0,-1.2512
9266,18,1198.0,1.8428
9267,18,1199.0,2.8628
9268,18,1200.0,3.1144
9269,18,1201.0,3.1892
9270,18,1202.0,3.2028
9271,18,1203.0,3.1144
9272,18,1204.0,1.9516
9273,18,1205.0,2.006
9274,18,1206.0,1.9856
9275,18,1207.0,1.9992
9276,18,1208.0,2.1352
9277,18,1209.0,1.9516
9278,18,1210.0,1.9176
9279,18,1211.0,2.1148
9280,18,1212.0,2.1488
9281,18,1213.0,2.0196
9282,18,1214.0,1.9856
9283,18,1215.0,2.142
9284,18,1216.0,2.1216
9285,18,1217.0,2.0196
9286,18,1218.0,1.9992
9287,18,1219.0,2.2848
9288,18,1220.0,2.108
9289,18,1221.0,1.9856
9290,18,1222.0,2.0944
9291,18,1223.0,2.21
9292,18,1224.0,2.0264
9293,18,1225.0,1.9516
9294,18,1226.0,2.142
9295,18,1227.0,2.2032
9296,18,1228.0,2.0536
9297,18,1229.0,2.0128
9298,18,1230.0,2.2032
9299,18,1231.0,2.2576
9300,18,1232.0,2.04
9301,18,1233.0,2.0468
9302,18,1234.0,2.2304
9303,18,1235.0,2.2032
9304,18,1236.0,2.0196
9305,18,1237.0,2.0808
9306,18,1238.0,2.2576
9307,18,1239.0,2.108
9308,18,1240.0,2.074
9309,18,1241.0,2.2032
9310,18,1242.0,1.4551999999999998
9311,18,1243.0,-9.1596
9312,18,1244.0,-14.11
9313,18,1245.0,-16.0548
9314,18,1246.0,-15.4564
9315,18,1247.0,-15.5788
9316,18,1248.0,-14.4296
9317,18,1249.0,-16.6328
9318,18,1250.0,-16.6532
9319,18,1251.0,-16.9184
9320,18,1252.0,-17.2856
9321,18,1253.0,-10.0776
9322,18,1254.0,-5.739199999999999
9323,18,1255.0,-7.106
9324,18,1256.0,-7.7996
9325,18,1257.0,-8.9488
9326,18,1258.0,-9.4452
9327,18,1259.0,-9.1664
9328,18,1260.0,-7.5684
9329,18,1261.0,-4.9028
9330,18,1262.0,-2.6452
9331,18,1263.0,0.6188
9332,18,1264.0,0.2244
9333,18,1265.0,1.0676
9334,18,1266.0,0.7208
9335,18,1267.0,1.054
9336,18,1268.0,0.9316
9337,18,1269.0,1.8496
9338,18,1270.0,3.8624
9339,18,1271.0,4.2364
9340,18,1272.0,2.3936
9341,18,1273.0,-1.1288
9342,18,1274.0,-1.9652
9343,18,1275.0,-2.346
9344,18,1276.0,-2.2644
9345,18,1277.0,-1.666
9346,18,1278.0,-1.87
9347,18,1279.0,-2.0264
9348,18,1280.0,-2.0944
9349,18,1281.0,-2.074
9350,18,1282.0,-1.9992
9351,18,1283.0,-1.9312
9352,18,1284.0,-1.9992
9353,18,1285.0,-1.8496
9354,18,1286.0,-1.7884
9355,18,1287.0,-1.8156
9356,18,1288.0,-1.8156
9357,18,1289.0,-1.8156
9358,18,1290.0,-1.7884
9359,18,1291.0,-1.9108
9360,18,1292.0,-1.8156
9361,18,1293.0,-1.8496
9362,18,1294.0,-1.7612
9363,18,1295.0,-1.7816
9364,18,1296.0,-1.904
9365,18,1297.0,-1.8836
9366,18,1298.0,-1.8292
9367,18,1299.0,-1.7816
9368,18,1300.0,-1.8428
9369,18,1301.0,-1.7612
9370,18,1302.0,-1.938
9371,18,1303.0,-1.7748
9372,18,1304.0,-1.6387999999999998
9373,18,1305.0,-1.9992
9374,18,1306.0,-1.8088
9375,18,1307.0,-1.6116
9376,18,1308.0,-1.9516
9377,18,1309.0,-1.9108
9378,18,1310.0,-1.598
9379,18,1311.0,-1.7884
9380,18,1312.0,-2.006
9381,18,1313.0,-1.6524
9382,18,1314.0,-1.5504
9383,18,1315.0,-1.8768
9384,18,1316.0,-1.7204
9385,18,1317.0,-1.4484
9386,18,1318.0,3.6584
9387,18,1319.0,7.949199999999999
9388,18,1320.0,13.838
9389,18,1321.0,14.6336
9390,18,1322.0,14.837599999999998
9391,18,1323.0,14.3616
9392,18,1324.0,15.4972
9393,18,1325.0,15.1164
9394,18,1326.0,16.422
9395,18,1327.0,15.7216
9396,18,1328.0,15.7216
9397,18,1329.0,12.1652
9398,18,1330.0,8.4592
9399,18,1331.0,6.432799999999999
9400,18,1332.0,5.9772
9401,18,1333.0,5.691599999999999
9402,18,1334.0,7.160399999999999
9403,18,1335.0,9.3092
9404,18,1336.0,9.7172
9405,18,1337.0,4.6376
9406,18,1338.0,-0.3604
9407,18,1339.0,-0.306
9408,18,1340.0,-0.3876
9409,18,1341.0,-0.1835999999999999
9410,18,1342.0,-1.2444
9411,18,1343.0,-0.8907999999999999
9412,18,1344.0,-0.6052
9413,18,1345.0,-2.2576
9414,18,1346.0,-3.8216
9415,18,1347.0,-2.6316
9416,18,1348.0,-0.1631999999999999
9417,18,1349.0,2.5024
9418,18,1350.0,3.0532
9419,18,1351.0,3.2572
9420,18,1352.0,3.2844
9421,18,1353.0,3.3388
9422,18,1354.0,3.366
9423,18,1355.0,2.0604
9424,18,1356.0,2.0808
9425,18,1357.0,2.142
9426,18,1358.0,2.2168
9427,18,1359.0,2.142
9428,18,1360.0,2.108
9429,18,1361.0,2.3188
9430,18,1362.0,2.38
9431,18,1363.0,2.1556
9432,18,1364.0,2.176
9433,18,1365.0,2.3528
9434,18,1366.0,2.3868
9435,18,1367.0,2.2236
9436,18,1368.0,2.1624
9437,18,1369.0,2.312
9438,18,1370.0,2.5364
9439,18,1371.0,2.2916
9440,18,1372.0,2.2372
9441,18,1373.0,2.244
9442,18,1374.0,2.448
9443,18,1375.0,2.448
9444,18,1376.0,2.2712
9445,18,1377.0,2.2236
9446,18,1378.0,2.4072
9447,18,1379.0,2.414
9448,18,1380.0,2.2984
9449,18,1381.0,2.2168
9450,18,1382.0,2.346
9451,18,1383.0,2.482
9452,18,1384.0,2.3596
9453,18,1385.0,2.2712
9454,18,1386.0,2.2372
9455,18,1387.0,2.482
9456,18,1388.0,2.4072
9457,18,1389.0,2.2372
9458,18,1390.0,2.2236
9459,18,1391.0,2.3868
9460,18,1392.0,2.5228
9461,18,1393.0,-3.9916
9462,18,1394.0,-10.1728
9463,18,1395.0,-13.0084
9464,18,1396.0,-15.0076
9465,18,1397.0,-16.3064
9466,18,1398.0,-16.0616
9467,18,1399.0,-15.8712
9468,18,1400.0,-15.0552
9469,18,1401.0,-16.877599999999997
9470,18,1402.0,-16.7416
9471,18,1403.0,-20.6176
9472,18,1404.0,-15.4632
9473,18,1405.0,-7.5344
9474,18,1406.0,-5.5964
9475,18,1407.0,-5.4128
9476,18,1408.0,-7.14
9477,18,1409.0,-5.256399999999999
9478,18,1410.0,-7.7588
9479,18,1411.0,-7.949199999999999
9480,18,1412.0,-5.1
9481,18,1413.0,0.306
9482,18,1414.0,0.8296
9483,18,1415.0,0.3535999999999999
9484,18,1416.0,1.1424
9485,18,1417.0,1.3124
9486,18,1418.0,1.3463999999999998
9487,18,1419.0,1.598
9488,18,1420.0,2.9444
9489,18,1421.0,4.0324
9490,18,1422.0,4.0256
9491,18,1423.0,1.2988
9492,18,1424.0,-1.632
9493,18,1425.0,-1.2104
9494,18,1426.0,-2.244
9495,18,1427.0,-1.5776
9496,18,1428.0,-1.7475999999999998
9497,18,1429.0,-1.9108
9498,18,1430.0,-2.0536
9499,18,1431.0,-2.0604
9500,18,1432.0,-2.04
9501,18,1433.0,-2.1148
9502,18,1434.0,-2.0128
9503,18,1435.0,-1.9516
9504,18,1436.0,-1.8156
9505,18,1437.0,-1.836
9506,18,1438.0,-1.8632
9507,18,1439.0,-1.8156
9508,18,1440.0,-1.9108
9509,18,1441.0,-1.8632
9510,18,1442.0,-1.8564
9511,18,1443.0,-1.836
9512,18,1444.0,-1.8496
9513,18,1445.0,-1.8224
9514,18,1446.0,-1.8496
9515,18,1447.0,-1.802
9516,18,1448.0,-1.7748
9517,18,1449.0,-1.8768
9518,18,1450.0,-1.7408
9519,18,1451.0,-1.8632
9520,18,1452.0,-1.802
9521,18,1453.0,-1.7068
9522,18,1454.0,-1.8768
9523,18,1455.0,-1.9584
9524,18,1456.0,-1.7
9525,18,1457.0,-1.7679999999999998
9526,18,1458.0,-1.9516
9527,18,1459.0,-1.8632
9528,18,1460.0,-1.6183999999999998
9529,18,1461.0,-1.6931999999999998
9530,18,1462.0,-1.938
9531,18,1463.0,-1.8292
9532,18,1464.0,-1.5436
9533,18,1465.0,-1.6252
9534,18,1466.0,-1.8768
9535,18,1467.0,-1.6387999999999998
9536,18,1468.0,-1.4007999999999998
9537,18,1469.0,5.0184
9538,18,1470.0,10.4584
9539,18,1471.0,12.7908
9540,18,1472.0,14.062399999999998
9541,18,1473.0,14.5588
9542,18,1474.0,14.9736
9543,18,1475.0,15.606
9544,18,1476.0,15.3136
9545,18,1477.0,16.0548
9546,18,1478.0,16.1772
9547,18,1479.0,12.7024
9548,18,1480.0,9.1936
9549,18,1481.0,8.7516
9550,18,1482.0,9.0168
9551,18,1483.0,7.037999999999999
9552,18,1484.0,6.5416
9553,18,1485.0,5.732399999999999
9554,18,1486.0,6.5756
9555,18,1487.0,7.1536
9556,18,1488.0,4.3656
9557,18,1489.0,1.4007999999999998
9558,18,1490.0,-0.8976
9559,18,1491.0,-1.666
9560,18,1492.0,-0.7615999999999999
9561,18,1493.0,-1.1083999999999998
9562,18,1494.0,-0.5508
9563,18,1495.0,-0.5576
9564,18,1496.0,-2.1488
9565,18,1497.0,-2.2576
9566,18,1498.0,-1.5776
9567,18,1499.0,1.3803999999999998
9568,18,1500.0,2.8968
9569,18,1501.0,3.2028
9570,18,1502.0,3.2844
9571,18,1503.0,3.366
9572,18,1504.0,3.4
9573,18,1505.0,3.4816
9574,18,1506.0,3.4748
9575,18,1507.0,3.536
9576,18,1508.0,2.1284
9577,18,1509.0,2.2644
9578,18,1510.0,2.278
9579,18,1511.0,2.1692
9580,18,1512.0,2.2372
9581,18,1513.0,2.3868
9582,18,1514.0,2.5432
9583,18,1515.0,2.4276
9584,18,1516.0,2.3052
9585,18,1517.0,2.4684
9586,18,1518.0,2.6248
9587,18,1519.0,2.6724
9588,18,1520.0,2.4412
9589,18,1521.0,2.414
9590,18,1522.0,2.6452
9591,18,1523.0,2.7744
9592,18,1524.0,2.652
9593,18,1525.0,2.516
9594,18,1526.0,2.5296
9595,18,1527.0,2.7608
9596,18,1528.0,2.72
9597,18,1529.0,2.618
9598,18,1530.0,2.5636
9599,18,1531.0,2.6044
9600,18,1532.0,2.7608
9601,18,1533.0,2.788
9602,18,1534.0,2.5976
9603,18,1535.0,2.618
9604,18,1536.0,2.7404
9605,18,1537.0,2.7472
9606,18,1538.0,2.6452
9607,18,1539.0,2.584
9608,18,1540.0,2.7744
9609,18,1541.0,2.8288
9610,18,1542.0,2.7404
9611,18,1543.0,2.278
9612,18,1544.0,-9.3364
9613,18,1545.0,-14.314
9614,18,1546.0,-14.9532
9615,18,1547.0,-14.3956
9616,18,1548.0,-15.1708
9617,18,1549.0,-15.0688
9618,18,1550.0,-17.0
9619,18,1551.0,-16.422
9620,18,1552.0,-16.5444
9621,18,1553.0,-15.606
9622,18,1554.0,-8.867199999999999
9623,18,1555.0,-6.7048
9624,18,1556.0,-9.6764
9625,18,1557.0,-11.1452
9626,18,1558.0,-8.615599999999999
9627,18,1559.0,-9.1052
9628,18,1560.0,-7.0516
9629,18,1561.0,-8.466
9630,18,1562.0,-5.6372
9631,18,1563.0,-3.2912
9632,18,1564.0,0.9724
9633,18,1565.0,0.4963999999999999
9634,18,1566.0,1.5708
9635,18,1567.0,1.3463999999999998
9636,18,1568.0,2.1624
9637,18,1569.0,0.714
9638,18,1570.0,1.5095999999999998
9639,18,1571.0,3.0124
9640,18,1572.0,3.9168
9641,18,1573.0,2.822
9642,18,1574.0,-0.7412
9643,18,1575.0,-3.026
9644,18,1576.0,-2.2712
9645,18,1577.0,-2.108
9646,18,1578.0,-1.6116
9647,18,1579.0,-1.8088
9648,18,1580.0,-1.972
9649,18,1581.0,-2.1216
9650,18,1582.0,-2.0876
9651,18,1583.0,-2.0536
9652,18,1584.0,-1.9584
9653,18,1585.0,-1.972
9654,18,1586.0,-1.8496
9655,18,1587.0,-1.8224
9656,18,1588.0,-1.8156
9657,18,1589.0,-1.836
9658,18,1590.0,-1.7884
9659,18,1591.0,-1.7952
9660,18,1592.0,-1.7952
9661,18,1593.0,-1.802
9662,18,1594.0,-1.8428
9663,18,1595.0,-1.836
9664,18,1596.0,-1.8224
9665,18,1597.0,-1.8632
9666,18,1598.0,-1.8224
9667,18,1599.0,-1.8836
9668,18,1600.0,-1.802
9669,18,1601.0,-1.8564
9670,18,1602.0,-1.7475999999999998
9671,18,1603.0,-1.7884
9672,18,1604.0,-1.7748
9673,18,1605.0,-1.8292
9674,18,1606.0,-1.7679999999999998
9675,18,1607.0,-1.8496
9676,18,1608.0,-1.8292
9677,18,1609.0,-1.802
9678,18,1610.0,-1.7408
9679,18,1611.0,-1.802
9680,18,1612.0,-1.802
9681,18,1613.0,-1.8428
9682,18,1614.0,-1.8156
9683,18,1615.0,-1.7612
9684,18,1616.0,-1.8496
9685,18,1617.0,-1.87
9686,18,1618.0,-1.9108
9687,18,1619.0,-1.5504
9688,18,1620.0,8.9488
9689,18,1621.0,12.546
9690,18,1622.0,13.2532
9691,18,1623.0,13.464
9692,18,1624.0,13.797199999999998
9693,18,1625.0,15.13
9694,18,1626.0,15.442799999999998
9695,18,1627.0,14.755999999999998
9696,18,1628.0,16.449199999999998
9697,18,1629.0,16.354
9698,18,1630.0,6.7592
9699,18,1631.0,-0.1903999999999999
9700,18,1632.0,-1.2444
9701,18,1633.0,-1.122
9702,18,1634.0,-1.054
9703,18,1635.0,-2.0604
9704,18,1636.0,-1.9244
9705,18,1637.0,-3.1008
9706,18,1638.0,-3.3592
9707,18,1639.0,-3.5904
9708,18,1640.0,-0.9248
9709,18,1641.0,1.5095999999999998
9710,18,1642.0,1.5639999999999998
9711,18,1643.0,2.0196
9712,18,1644.0,2.4344
9713,18,1645.0,2.584
9714,19,1136.0,-0.3535999999999999
9715,19,1137.0,-0.2516
9716,19,1138.0,-0.0407999999999999
9717,19,1139.0,0.2991999999999999
9718,19,1140.0,0.4148
9719,19,1141.0,0.5439999999999999
9720,19,1142.0,0.6527999999999999
9721,19,1143.0,0.7208
9722,19,1144.0,0.816
9723,19,1145.0,0.8432
9724,19,1146.0,0.9248
9725,19,1147.0,1.1696
9726,19,1148.0,1.088
9727,19,1149.0,1.0336
9728,19,1150.0,0.3807999999999999
9729,19,1151.0,-0.3535999999999999
9730,19,1152.0,-0.5644
9731,19,1153.0,-0.306
9732,19,1154.0,0.0951999999999999
9733,19,1155.0,0.4216
9734,19,1156.0,0.8363999999999999
9735,19,1157.0,1.0676
9736,19,1158.0,1.3872
9737,19,1159.0,1.496
9738,19,1160.0,1.632
9739,19,1161.0,1.7408
9740,19,1162.0,1.8088
9741,19,1163.0,1.8768
9742,19,1164.0,1.9312
9743,19,1165.0,1.9856
9744,19,1166.0,1.9312
9745,19,1167.0,1.938
9746,19,1168.0,1.9448
9747,19,1169.0,1.8836
9748,19,1170.0,1.8972
9749,19,1171.0,1.9312
9750,19,1172.0,1.9244
9751,19,1173.0,1.8904
9752,19,1174.0,1.972
9753,19,1175.0,1.8632
9754,19,1176.0,1.9924
9755,19,1177.0,1.8972
9756,19,1178.0,5.848
9757,19,1179.0,10.1796
9758,19,1180.0,13.0288
9759,19,1181.0,15.3204
9760,19,1182.0,13.328
9761,19,1183.0,13.3552
9762,19,1184.0,14.1916
9763,19,1185.0,12.7908
9764,19,1186.0,14.8784
9765,19,1187.0,17.6324
9766,19,1188.0,12.7024
9767,19,1189.0,1.2715999999999998
9768,19,1190.0,-0.9316
9769,19,1191.0,-0.748
9770,19,1192.0,-0.7275999999999999
9771,19,1193.0,-0.102
9772,19,1194.0,-0.6664
9773,19,1195.0,-1.2715999999999998
9774,19,1196.0,-0.5236
9775,19,1197.0,-2.3256
9776,19,1198.0,-1.1832
9777,19,1199.0,1.5028
9778,19,1200.0,2.3936
9779,19,1201.0,2.6656
9780,19,1202.0,2.7948
9781,19,1203.0,3.0056
9782,19,1204.0,2.992
9783,19,1205.0,3.06
9784,19,1206.0,3.1688
9785,19,1207.0,3.06
9786,19,1208.0,3.1484
9787,19,1209.0,3.1892
9788,19,1210.0,2.1352
9789,19,1211.0,2.1284
9790,19,1212.0,2.1284
9791,19,1213.0,2.1556
9792,19,1214.0,2.1692
9793,19,1215.0,2.1148
9794,19,1216.0,2.176
9795,19,1217.0,2.1148
9796,19,1218.0,2.1624
9797,19,1219.0,2.142
9798,19,1220.0,2.21
9799,19,1221.0,2.176
9800,19,1222.0,2.2236
9801,19,1223.0,2.1896
9802,19,1224.0,2.1692
9803,19,1225.0,2.21
9804,19,1226.0,2.1896
9805,19,1227.0,2.2168
9806,19,1228.0,2.1896
9807,19,1229.0,2.2576
9808,19,1230.0,2.2032
9809,19,1231.0,2.2644
9810,19,1232.0,2.312
9811,19,1233.0,2.2168
9812,19,1234.0,2.2712
9813,19,1235.0,2.346
9814,19,1236.0,2.2644
9815,19,1237.0,2.3324
9816,19,1238.0,2.244
9817,19,1239.0,2.346
9818,19,1240.0,2.3052
9819,19,1241.0,2.244
9820,19,1242.0,2.3528
9821,19,1243.0,2.0468
9822,19,1244.0,-10.302
9823,19,1245.0,-15.334
9824,19,1246.0,-15.2524
9825,19,1247.0,-13.2464
9826,19,1248.0,-14.4568
9827,19,1249.0,-15.606
9828,19,1250.0,-16.864
9829,19,1251.0,-16.2928
9830,19,1252.0,-15.3204
9831,19,1253.0,-16.3812
9832,19,1254.0,-9.0848
9833,19,1255.0,-7.7044
9834,19,1256.0,-9.8736
9835,19,1257.0,-9.0032
9836,19,1258.0,-4.6036
9837,19,1259.0,-7.867599999999999
9838,19,1260.0,-7.126399999999999
9839,19,1261.0,-7.636399999999999
9840,19,1262.0,-3.536
9841,19,1263.0,-1.9244
9842,19,1264.0,0.612
9843,19,1265.0,1.6183999999999998
9844,19,1266.0,4.0324
9845,19,1267.0,3.6856
9846,19,1268.0,2.8016
9847,19,1269.0,0.9452
9848,19,1270.0,1.4484
9849,19,1271.0,1.6864
9850,19,1272.0,2.958
9851,19,1273.0,2.0332
9852,19,1274.0,0.5167999999999999
9853,19,1275.0,-2.4752
9854,19,1276.0,-2.1216
9855,19,1277.0,-2.0264
9856,19,1278.0,-1.4484
9857,19,1279.0,-1.6524
9858,19,1280.0,-1.87
9859,19,1281.0,-1.904
9860,19,1282.0,-2.0128
9861,19,1283.0,-1.9856
9862,19,1284.0,-1.9448
9863,19,1285.0,-1.9312
9864,19,1286.0,-1.972
9865,19,1287.0,-1.972
9866,19,1288.0,-1.9448
9867,19,1289.0,-1.972
9868,19,1290.0,-1.8768
9869,19,1291.0,-1.9584
9870,19,1292.0,-1.972
9871,19,1293.0,-1.938
9872,19,1294.0,-1.8972
9873,19,1295.0,-1.9652
9874,19,1296.0,-1.9108
9875,19,1297.0,-1.9448
9876,19,1298.0,-1.972
9877,19,1299.0,-1.9108
9878,19,1300.0,-1.9584
9879,19,1301.0,-1.9652
9880,19,1302.0,-1.9244
9881,19,1303.0,-1.8836
9882,19,1304.0,-1.9652
9883,19,1305.0,-1.8768
9884,19,1306.0,-1.9176
9885,19,1307.0,-1.8496
9886,19,1308.0,-1.9108
9887,19,1309.0,-1.9312
9888,19,1310.0,-1.9516
9889,19,1311.0,-1.9176
9890,19,1312.0,-1.8904
9891,19,1313.0,-1.8836
9892,19,1314.0,-1.938
9893,19,1315.0,-1.8972
9894,19,1316.0,-1.9176
9895,19,1317.0,-1.9584
9896,19,1318.0,-1.938
9897,19,1319.0,-0.4419999999999999
9898,19,1320.0,8.7448
9899,19,1321.0,14.3276
9900,19,1322.0,13.6952
9901,19,1323.0,14.4704
9902,19,1324.0,15.13
9903,19,1325.0,16.8708
9904,19,1326.0,16.932
9905,19,1327.0,15.6604
9906,19,1328.0,15.674
9907,19,1329.0,17.129199999999997
9908,19,1330.0,9.1052
9909,19,1331.0,7.9628
9910,19,1332.0,2.2372
9911,19,1333.0,8.533999999999999
9912,19,1334.0,5.7596
9913,19,1335.0,7.31
9914,19,1336.0,6.0724
9915,19,1337.0,7.262399999999999
9916,19,1338.0,3.808
9917,19,1339.0,-0.2312
9918,19,1340.0,-0.7615999999999999
